"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05901","","","","","6799","GVF-CM-ECO05901","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18913","GVF-CM-ECO05901LV1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05901","","","","","6799","GVF-CM-ECO05901","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18916","GVF-CM-ECO05901SI1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05901","","","","","6799","GVF-CM-ECO05901","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18917","GVF-CM-ECO05901SP1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18925","GVF-CM-ECO05902OR1","2011-02-18","Oral swab","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18926","GVF-CM-ECO05902RR1","2011-02-18","Rectal swab ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18919","GVF-CM-ECO05902F1","2011-02-18","Feces ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18072","GVF-CM-ECO05902SP1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18276","GVF-CM-ECO05902SI1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18920","GVF-CM-ECO05902KI1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18921","GVF-CM-ECO05902LE1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18922","GVF-CM-ECO05902LI1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18923","GVF-CM-ECO05902LU1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18924","GVF-CM-ECO05902LV1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05902","","","","","6800","GVF-CM-ECO05902","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18918","GVF-CM-ECO05902DU1","2011-02-18","Blood Drop","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18111","GVF-CM-ECO05903OR1","2011-02-18","Oral swab","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18112","GVF-CM-ECO05903RR1","2011-02-18","Rectal swab ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18104","GVF-CM-ECO05903DN1","2011-02-18","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18105","GVF-CM-ECO05903F1","2011-02-18","Feces ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18106","GVF-CM-ECO05903KI1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18107","GVF-CM-ECO05903LE1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18108","GVF-CM-ECO05903LI1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Cave near Boteva village, 25 km east of Buea","Cave near Boteva village, 25 km east of Buea-2011-02-12","Cameroon","Southwest","","4.22717","9.28279","","","","none of these","none of these","none","","2011-02-12","00:00:00","","Jean Michel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","","","GVF-CM-ECO05903","","","","","6801","GVF-CM-ECO05903","","2011-02-12","","","hunter","","","Wild","Bats","Hipposideros caffer","Hipposideros caffer","","","Estimate","","Male","","","","","Apparently healthy","True","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","18109","GVF-CM-ECO05903LU1","2011-02-18","Tissue ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
